Date,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2016-08-06,3.05,77.15,4.675,81.11,2.5516666666666667,2.4050000000000002,67.8,9575.0,660.0,7.473999999999999,40.333333333333336,1.7307692307692308,1080.0,624.0,1704.0,1704.0,16392.0
2016-08-07,3.03,76.83,4.640000000000001,80.59,,2.585,68.29,,,7.464,40.5,1.7692307692307692,1104.0,624.0,1728.0,1752.0,16416.0
2016-08-08,2.65,77.37,3.55,,2.525,,,9736.666666666666,720.0,7.452000000000001,40.333333333333336,2.411764705882353,984.0,408.0,1392.0,1320.0,15096.0
2016-08-09,3.15,77.19,3.87,,,2.585,69.39,,,7.394,40.333333333333336,3.2,1152.0,360.0,1512.0,1488.0,14856.0
2016-08-10,3.0,74.32,4.37,81.39,2.5050000000000003,2.52,68.15,,,7.394,40.166666666666664,2.272727272727273,1200.0,528.0,1728.0,1584.0,14640.0
2016-08-11,2.81,77.22,4.4,80.87,,2.59,67.31,,,7.406000000000001,40.166666666666664,1.7692307692307692,1104.0,624.0,1728.0,1728.0,15648.0
2016-08-12,2.69,75.51,4.4,81.01,,2.5999999999999996,68.51,,,7.42,40.5,1.84,1104.0,600.0,1704.0,1704.0,16104.0
2016-08-13,2.18,77.08,4.38,81.33,2.4533333333333336,2.5599999999999996,67.71,9768.333333333334,1060.0,7.4159999999999995,40.5,1.826086956521739,1008.0,552.0,1560.0,1560.0,15384.0
2016-08-14,2.58,78.24,4.135,81.81,,2.565,69.45,,,7.42,40.166666666666664,1.7777777777777777,1152.0,648.0,1800.0,1776.0,14952.0
2016-08-15,2.52,79.05,4.01,82.74,2.485,2.55,70.46,9218.333333333334,920.0,7.422,40.166666666666664,1.92,1152.0,600.0,1752.0,1752.0,15984.0
2016-08-16,2.92,76.89,4.4,80.63,,2.535,67.51,,,7.348000000000001,40.166666666666664,1.92,1152.0,600.0,1752.0,1704.0,16440.0
2016-08-17,2.25,77.99,4.455,81.73,2.475,2.52,68.84,,,7.029999999999999,40.0,1.6896551724137931,1176.0,696.0,1872.0,1776.0,17688.0
2016-08-18,2.85,,4.345000000000001,81.02,,2.5999999999999996,68.9,,,6.756,40.0,1.2,1152.0,960.0,2112.0,2040.0,18168.0
2016-08-19,3.07,78.43,4.255000000000001,81.32,,2.52,68.72,,,6.783999999999999,39.833333333333336,1.5,1152.0,768.0,1920.0,1800.0,19488.0
2016-08-20,6.62,38.38,4.975,80.83,2.4633333333333334,2.55,69.39,8591.666666666666,780.0,6.81,40.0,1.5161290322580645,1128.0,744.0,1872.0,1896.0,20088.0
2016-08-21,4.91,54.79,4.615,79.7,,2.545,68.53,,,7.3616666666666655,40.0,2.0869565217391304,1152.0,552.0,1704.0,1632.0,20736.0
2016-08-22,3.78,65.72,4.8100000000000005,80.11,2.521666666666667,2.495,67.98,10085.0,620.0,7.361666666666667,39.833333333333336,4.363636363636363,1152.0,264.0,1416.0,1248.0,18504.0
2016-08-23,2.9,70.54,4.645,79.92,,2.46,67.52,,,7.363333333333332,39.666666666666664,4.083333333333333,1176.0,288.0,1464.0,1344.0,17520.0
2016-08-24,3.2,72.99,4.675000000000001,79.9,2.54,2.5,66.76,,,7.364999999999999,40.166666666666664,2.5789473684210527,1176.0,456.0,1632.0,1536.0,18360.0
2016-08-25,3.11,74.96,4.86,79.87,,2.505,66.26,,,7.363333333333333,40.333333333333336,1.7142857142857142,1152.0,672.0,1824.0,1728.0,18168.0
2016-08-26,3.12,75.04,5.07,79.59,,2.5549999999999997,66.7,,,7.3566666666666665,40.166666666666664,1.6333333333333333,1176.0,720.0,1896.0,1824.0,18624.0
2016-08-27,2.77,74.74,4.494999999999999,80.53,2.5050000000000003,2.5549999999999997,66.97,9168.333333333334,320.0,7.351666666666667,40.333333333333336,1.6551724137931034,1152.0,696.0,1848.0,1752.0,18528.0
2016-08-28,2.82,78.39,4.574999999999999,80.86,,2.545,66.9,,,7.346666666666667,40.333333333333336,1.9166666666666667,1104.0,576.0,1680.0,1608.0,17976.0
2016-08-29,3.08,78.26,4.5600000000000005,80.8,2.4816666666666665,2.5549999999999997,67.36,9443.333333333334,320.0,7.351666666666667,40.333333333333336,1.5,1152.0,768.0,1920.0,1872.0,18720.0
2016-08-30,2.73,76.16,4.335,80.89,,2.55,67.41,,,7.351666666666667,40.0,1.5161290322580645,1128.0,744.0,1872.0,1800.0,19224.0
2016-08-31,3.04,77.77,4.925000000000001,81.62,2.4433333333333334,2.5199999999999996,68.32,,,7.353333333333332,40.333333333333336,1.411764705882353,1152.0,816.0,1968.0,1848.0,19032.0
2016-09-01,3.1,77.1,4.465,80.66,,2.505,67.46,,,7.38,40.5,1.5161290322580645,1128.0,744.0,1872.0,1752.0,18864.0
2016-09-02,2.94,76.7,4.369999999999999,81.33,,2.505,68.05,,,7.385,40.833333333333336,2.0,1152.0,576.0,1728.0,1632.0,18648.0
2016-09-03,2.95,76.16,5.1899999999999995,81.55,2.4246666666666665,2.53,68.04,9275.0,280.0,7.385000000000001,40.5,2.0,1152.0,576.0,1728.0,1632.0,18144.0
2016-09-04,3.0,76.23,4.795,81.67,,2.505,67.23,,,7.385000000000001,40.333333333333336,1.4666666666666666,1056.0,720.0,1776.0,1704.0,17784.0
2016-09-05,2.8,76.2,3.7350000000000003,81.51,2.3783333333333334,2.525,68.12,9303.333333333334,200.0,7.38,40.166666666666664,1.2307692307692308,1152.0,936.0,2088.0,2064.0,18216.0
2016-09-06,2.89,77.6,4.390000000000001,81.88,,2.49,68.13,,,7.375,40.333333333333336,1.5,1152.0,768.0,1920.0,1848.0,17880.0
2016-09-07,3.07,78.55,4.85,82.26,2.39,2.51,68.79,,,7.3725000000000005,40.0,1.2432432432432432,1104.0,888.0,1992.0,1968.0,18168.0
2016-09-08,2.89,77.78,4.635,81.85,,2.5149999999999997,68.83,,,7.375,40.166666666666664,1.2702702702702702,1128.0,888.0,2016.0,2016.0,19032.0
2016-09-09,3.04,76.54,4.795,81.97,,2.535,67.9,,,7.3675,40.0,1.6785714285714286,1128.0,672.0,1800.0,1800.0,18672.0
2016-09-10,3.04,75.38,4.609999999999999,81.89,2.3716666666666666,2.49,69.19,7580.0,180.0,7.369999999999999,40.333333333333336,1.6206896551724137,1128.0,696.0,1824.0,1800.0,19176.0
2016-09-11,3.24,77.58,4.14,81.93,,2.435,68.06,,,7.3725,40.333333333333336,1.5,1080.0,720.0,1800.0,1800.0,18720.0
2016-09-12,3.03,77.4,4.27,81.96,2.3783333333333334,2.435,67.93,,,7.3675,40.166666666666664,1.7407407407407407,1128.0,648.0,1776.0,1776.0,18480.0
2016-09-13,3.08,76.77,4.3100000000000005,82.3,,2.475,68.65,,,7.3675,40.333333333333336,1.6785714285714286,1128.0,672.0,1800.0,1752.0,18672.0
2016-09-14,2.68,77.81,3.9299999999999997,85.9,2.3866666666666667,2.45,70.94,9296.666666666666,240.0,7.365,40.5,1.5,1152.0,768.0,1920.0,1872.0,18696.0
2016-09-15,2.45,,4.0,82.65,,2.505,68.05,,,7.3525,40.5,1.6206896551724137,1128.0,696.0,1824.0,1800.0,18432.0
2016-09-16,2.7,,4.18,82.51,,2.45,68.43,,,7.355,40.666666666666664,1.7037037037037037,1104.0,648.0,1752.0,1728.0,18744.0
2016-09-17,2.94,65.29,4.41,82.92,2.295,2.49,68.78,8173.333333333333,440.0,7.3575,40.5,1.3823529411764706,1128.0,816.0,1944.0,1872.0,18072.0
2016-09-18,2.9,77.97,4.324999999999999,83.04,,2.435,69.19,,,7.3549999999999995,40.5,1.6785714285714286,1128.0,672.0,1800.0,1776.0,16776.0
2016-09-19,2.79,78.49,3.92,82.68,2.254,2.355,67.88,6967.4,648.0,7.327500000000001,40.333333333333336,2.0434782608695654,1128.0,552.0,1680.0,1656.0,16464.0
2016-09-20,2.64,76.46,3.895,82.63,,2.31,67.5,,,7.3175,40.5,1.68,1008.0,600.0,1608.0,1560.0,16176.0
2016-09-21,2.82,77.54,4.78,83.37,2.336,2.34,69.12,,,7.3125,40.333333333333336,1.9583333333333333,1128.0,576.0,1704.0,1632.0,15960.0
2016-09-22,2.82,78.35,4.585,83.3,,2.36,68.6,,,7.3100000000000005,40.333333333333336,2.5555555555555554,1104.0,432.0,1536.0,1440.0,15360.0
2016-09-23,2.88,77.17,4.95,83.22,,2.255,68.29,,,7.31,40.333333333333336,3.0,1152.0,384.0,1536.0,1416.0,15336.0
2016-09-24,2.88,76.57,4.41,83.26,2.2700000000000005,2.3200000000000003,68.87,8606.0,792.0,7.3225,41.0,3.6153846153846154,1128.0,312.0,1440.0,1320.0,14880.0
2016-09-25,2.82,77.93,4.335,83.22,,2.28,68.25,,,7.2825,40.5,3.75,1080.0,288.0,1368.0,1272.0,13944.0
2016-09-26,2.67,76.69,4.27,83.16,2.1979999999999995,2.295,68.74,,,7.2575,40.5,4.2727272727272725,1128.0,264.0,1392.0,1224.0,15000.0
2016-09-27,2.76,76.94,5.1,83.28,,2.3200000000000003,67.96,,,7.27,40.833333333333336,4.181818181818182,1104.0,264.0,1368.0,1296.0,15432.0
2016-09-28,3.0,76.25,4.390000000000001,83.24,2.2783333333333338,2.31,68.75,9360.0,820.0,7.27,40.666666666666664,3.5833333333333335,1032.0,288.0,1320.0,1248.0,15504.0
2016-09-29,3.0,73.74,4.46,83.45,,2.285,68.29,,,7.265,40.666666666666664,4.2727272727272725,1128.0,264.0,1392.0,1248.0,15312.0
2016-09-30,3.4,70.46,4.325,83.04,,2.2699999999999996,68.46,,,7.262499999999999,40.333333333333336,5.333333333333333,1152.0,216.0,1368.0,1224.0,16536.0
2016-10-01,3.41,72.38,4.945,83.5,2.275,2.25,68.44,9200.0,920.0,7.3,40.5,4.8,1152.0,240.0,1392.0,1152.0,17040.0
2016-10-02,2.7,74.28,4.8,83.09,,2.3,68.08,,,7.294,40.333333333333336,4.2727272727272725,1128.0,264.0,1392.0,1296.0,18432.0
2016-10-03,2.87,76.33,5.285,83.08,2.2583333333333333,2.35,67.58,9388.333333333334,760.0,7.286,40.333333333333336,4.2727272727272725,1128.0,264.0,1392.0,1464.0,18984.0
2016-10-04,2.93,75.39,5.155,82.9,,2.2350000000000003,68.1,,,7.284000000000001,40.333333333333336,4.2727272727272725,1128.0,264.0,1392.0,1320.0,19080.0
2016-10-05,3.15,75.61,5.01,83.42,2.22,2.245,69.3,,,7.287999999999999,40.333333333333336,4.777777777777778,1032.0,216.0,1248.0,1128.0,18768.0
2016-10-06,3.0,76.0,5.415,82.31,,2.28,67.83,,,7.290000000000001,40.333333333333336,3.9166666666666665,1128.0,288.0,1416.0,1368.0,19344.0
2016-10-07,2.83,75.93,5.455,82.46,,2.245,67.92,,,7.287999999999999,40.5,2.9375,1128.0,384.0,1512.0,1416.0,20544.0
2016-10-08,3.2,76.55,4.645,82.74,2.3083333333333336,2.215,68.16,9385.0,580.0,7.284000000000001,40.5,2.0434782608695654,1128.0,552.0,1680.0,1584.0,21984.0
2016-10-09,2.86,78.21,4.64,82.75,,2.27,67.06,,,7.282000000000001,40.333333333333336,1.9166666666666667,1104.0,576.0,1680.0,1560.0,21888.0
2016-10-10,2.65,76.01,4.775,82.91,,2.295,68.08,8901.666666666666,420.0,7.282000000000001,40.5,1.3055555555555556,1128.0,864.0,1992.0,1944.0,22368.0
2016-10-11,2.9,78.85,4.095,83.76,,2.2649999999999997,70.81,,,7.273999999999999,40.333333333333336,1.0454545454545454,1104.0,1056.0,2160.0,2040.0,22152.0
2016-10-12,2.9,78.06,4.675,82.7,2.3516666666666666,2.275,69.08,,,7.274000000000001,40.333333333333336,1.146341463414634,1128.0,984.0,2112.0,2088.0,23184.0
2016-10-13,2.93,80.81,4.035,83.57,,2.28,69.99,,,7.2700000000000005,40.166666666666664,1.3823529411764706,1128.0,816.0,1944.0,1848.0,22896.0
2016-10-14,3.08,79.17,4.6899999999999995,83.5,,2.21,69.8,,,7.272,40.5,1.15,1104.0,960.0,2064.0,2064.0,24216.0
2016-10-15,3.51,77.58,4.535,83.2,2.1799999999999997,2.225,70.82,,,7.273999999999999,40.333333333333336,1.5862068965517242,1104.0,696.0,1800.0,1728.0,22752.0
2016-10-16,2.94,79.26,4.125,83.06,,2.235,70.24,,,7.266,40.5,1.6551724137931034,1152.0,696.0,1848.0,1776.0,23904.0
2016-10-17,2.85,78.99,4.465,83.33,2.186666666666667,2.21,69.63,,,7.269999999999999,40.5,1.9166666666666667,1104.0,576.0,1680.0,1560.0,23184.0
2016-10-18,2.84,78.84,4.295,83.35,,2.215,69.22,,,7.269999999999999,40.333333333333336,1.7407407407407407,1128.0,648.0,1776.0,1680.0,24240.0
2016-10-19,3.11,78.49,4.675,83.14,2.1583333333333337,2.23,69.19,8778.333333333334,360.0,7.267999999999999,40.5,1.3055555555555556,1128.0,864.0,1992.0,1752.0,25416.0
2016-10-20,2.98,76.84,4.455,83.07,,2.27,69.82,,,7.267999999999999,40.333333333333336,1.205128205128205,1128.0,936.0,2064.0,2016.0,24576.0
2016-10-21,2.92,76.8,4.380000000000001,82.69,,2.27,70.05,,,7.2700000000000005,40.666666666666664,1.3055555555555556,1128.0,864.0,1992.0,1920.0,25440.0
2016-10-22,2.85,77.6,3.94,83.38,2.1716666666666664,2.24,70.4,8621.666666666666,140.0,7.2700000000000005,40.5,1.5666666666666667,1128.0,720.0,1848.0,1752.0,24072.0
2016-10-23,2.73,75.04,4.105,82.43,,2.09,67.91,,,7.264,40.333333333333336,1.6,1152.0,720.0,1872.0,1680.0,22584.0
2016-10-24,2.9,75.22,4.154999999999999,83.53,2.103333333333333,2.2199999999999998,70.68,8701.666666666666,220.0,7.246,40.333333333333336,1.3823529411764706,1128.0,816.0,1944.0,1896.0,22800.0
2016-10-25,2.84,77.7,4.445,82.97,,2.25,70.19,,,7.298,40.5,1.7777777777777777,1152.0,648.0,1800.0,1776.0,23592.0
2016-10-26,2.71,76.93,4.05,83.33,2.13,2.225,70.23,,,7.290000000000001,40.166666666666664,1.6428571428571428,1104.0,672.0,1776.0,1728.0,23952.0
2016-10-27,2.66,76.57,4.605,83.66,,2.2300000000000004,70.19,,,7.279999999999999,40.5,1.7777777777777777,1152.0,648.0,1800.0,1656.0,22296.0
2016-10-28,2.98,76.62,4.225,83.06,,2.2350000000000003,70.26,,,7.268000000000001,40.666666666666664,2.0416666666666665,1176.0,576.0,1752.0,1680.0,22416.0
2016-10-29,2.79,75.97,4.66,83.55,2.183333333333333,2.255,69.47,8760.0,380.0,7.128333333333334,40.333333333333336,1.88,1128.0,600.0,1728.0,1632.0,21744.0
2016-10-30,2.88,76.46,4.425000000000001,83.15,,2.215,69.34,,,7.116666666666667,40.333333333333336,1.6,1152.0,720.0,1872.0,1704.0,21648.0
2016-10-31,3.62,71.71,4.25,83.05,2.1299999999999994,2.13,69.53,8958.333333333334,400.0,7.1066666666666665,40.333333333333336,,,,,,20664.0
2016-11-01,3.27,75.12,3.8049999999999997,83.17,,2.215,70.02,,,7.1066666666666665,40.5,1.7407407407407407,1128.0,648.0,1776.0,1608.0,22200.0
2016-11-02,3.85,77.51,5.15,,2.191666666666667,2.2300000000000004,70.4,,,7.099999999999999,40.5,3.8181818181818183,1008.0,264.0,1272.0,1176.0,21768.0
2016-11-03,4.27,72.67,5.58,82.94,,2.185,69.89,,,7.098333333333333,40.666666666666664,1.3072562358276645,1153.0,882.0,2035.0,2100.0,23794.0
2016-11-04,3.45,71.45,3.8200000000000003,82.74,,2.2199999999999998,69.72,,,7.1000000000000005,40.5,1.2972972972972974,1152.0,888.0,2040.0,2136.0,23544.0
2016-11-05,4.84,70.48,4.63,82.89,2.1066666666666665,2.1950000000000003,70.74,8020.0,520.0,7.1000000000000005,40.333333333333336,1.1282051282051282,1056.0,936.0,1992.0,1824.0,23640.0
2016-11-06,3.65,72.61,3.76,83.17,,2.1900000000000004,70.9,,,7.1000000000000005,40.333333333333336,1.7777777777777777,1152.0,648.0,1800.0,1560.0,25128.0
2016-11-07,3.39,70.3,3.99,82.54,2.186666666666667,2.2350000000000003,70.05,8440.0,490.0,7.095,40.5,3.2,1152.0,360.0,1512.0,1248.0,25464.0
2016-11-08,,,,,,,,,,7.109999999999999,40.333333333333336,2.0,288.0,144.0,432.0,480.0,19104.0
2016-11-09,,,,,2.1166666666666667,,,,,7.12,40.833333333333336,,216.0,0.0,216.0,192.0,12744.0
2016-11-10,,,,,,,,,,7.138333333333333,40.833333333333336,2.25,648.0,288.0,936.0,792.0,13080.0
2016-11-11,,,,,,,,,,7.141666666666666,40.5,2.0,1104.0,552.0,1656.0,1584.0,19968.0
2016-11-12,4.39,72.46,4.32,82.16,2.0916666666666663,2.32,68.72,8558.333333333334,480.0,7.1499999999999995,40.333333333333336,1.96,1176.0,600.0,1776.0,1680.0,21456.0
2016-11-13,2.79,72.53,3.9450000000000003,81.35,,2.325,68.17,,,7.158333333333332,40.333333333333336,2.0416666666666665,1176.0,576.0,1752.0,1608.0,23184.0
2016-11-14,3.25,71.89,4.845000000000001,81.41,2.216666666666667,2.325,68.53,,,7.158333333333334,40.0,1.8076923076923077,1128.0,624.0,1752.0,1680.0,23352.0
2016-11-15,3.2,71.95,4.8,81.12,,2.33,68.24,,,7.145,40.166666666666664,1.7142857142857142,1152.0,672.0,1824.0,1728.0,23928.0
2016-11-16,3.03,74.01,5.015,81.17,2.2416666666666667,2.3099999999999996,68.35,8793.333333333334,540.0,7.108333333333333,40.166666666666664,1.8148148148148149,1176.0,648.0,1824.0,1656.0,23064.0
2016-11-17,3.02,74.11,4.904999999999999,80.99,,2.285,68.7,,,7.109999999999999,40.333333333333336,1.6333333333333333,1176.0,720.0,1896.0,1752.0,22944.0
2016-11-18,4.04,82.78,5.075,81.11,,2.31,69.21,,,7.2683333333333335,40.333333333333336,1.1951219512195121,1176.0,984.0,2160.0,2112.0,24144.0
2016-11-19,3.02,75.1,4.76,81.85,2.1616666666666666,2.225,68.99,8713.333333333334,250.0,7.3083333333333345,39.833333333333336,1.6896551724137931,1176.0,696.0,1872.0,1728.0,26808.0
2016-11-20,2.93,76.48,5.035,80.93,,2.2649999999999997,68.34,,,7.265000000000001,40.0,1.68,1008.0,600.0,1608.0,1632.0,29784.0
2016-11-21,3.63,78.62,4.495,81.99,2.183333333333333,2.25,68.77,8593.333333333334,150.0,7.255,40.0,1.5185185185185186,984.0,648.0,1632.0,1608.0,31872.0
2016-11-22,3.62,78.11,5.155,81.65,,2.275,68.15,,,7.27,39.833333333333336,1.8,1080.0,600.0,1680.0,1632.0,32880.0
2016-11-23,3.11,77.95,4.744999999999999,81.48,2.185,2.35,69.46,,,7.318333333333334,39.833333333333336,1.9166666666666667,1104.0,576.0,1680.0,1584.0,31224.0
2016-11-24,2.73,76.99,4.91,82.26,,2.2699999999999996,68.48,,,7.316666666666666,39.833333333333336,2.5,1080.0,432.0,1512.0,1368.0,29688.0
2016-11-25,3.0,77.91,5.01,82.23,,2.215,68.35,,,7.308333333333334,39.666666666666664,2.3,1104.0,480.0,1584.0,1488.0,28704.0
2016-11-26,3.21,78.87,5.109999999999999,83.62,2.236666666666667,2.31,70.05,8858.333333333334,200.0,7.303333333333334,38.833333333333336,1.6206896551724137,1128.0,696.0,1824.0,1656.0,32304.0
2016-11-27,3.42,77.41,5.095000000000001,81.13,2.3783333333333334,2.41,69.01,8778.333333333334,180.0,7.291666666666667,38.666666666666664,1.9130434782608696,1056.0,552.0,1608.0,1512.0,30744.0
2016-11-28,3.14,77.15,5.0,81.4,,2.34,66.59,,,7.28,38.5,1.5666666666666667,1128.0,720.0,1848.0,1800.0,28872.0
2016-11-29,2.82,77.56,4.98,82.51,2.2883333333333336,2.39,67.18,,,7.258333333333333,38.333333333333336,1.92,1152.0,600.0,1752.0,1800.0,27768.0
2016-11-30,2.98,76.56,5.0649999999999995,82.03,,2.3,68.06,,,7.245,38.333333333333336,1.5925925925925926,1032.0,648.0,1680.0,1704.0,28488.0
2016-12-01,3.08,78.5,4.7,82.5,,2.36,69.5,,,7.246666666666666,38.333333333333336,1.6428571428571428,1104.0,672.0,1776.0,1896.0,31848.0
2016-12-02,4.51,73.2,3.2,82.4,,2.5149999999999997,70.1,,,7.241666666666667,38.666666666666664,1.393939393939394,1104.0,792.0,1896.0,1944.0,30936.0
2016-12-03,3.49,74.7,4.15,82.5,2.1999999999999997,2.5,70.5,7993.333333333333,660.0,7.228333333333334,38.333333333333336,1.411764705882353,1152.0,816.0,1968.0,2040.0,26760.0
2016-12-04,3.22,78.3,4.25,82.7,,2.2800000000000002,70.0,,,7.226666666666667,38.5,1.8076923076923077,1128.0,624.0,1752.0,1632.0,27576.0
2016-12-05,2.96,76.6,5.05,80.9,2.336666666666667,2.55,70.6,8855.0,620.0,7.228333333333333,38.833333333333336,2.238095238095238,1128.0,504.0,1632.0,1464.0,27192.0
2016-12-06,2.93,68.9,4.95,81.9,,2.535,71.0,,,7.226666666666667,39.0,1.5925925925925926,1032.0,648.0,1680.0,1920.0,30072.0
2016-12-07,3.4,71.6,4.3,82.5,2.225,2.3499999999999996,71.4,,,7.234999999999999,38.833333333333336,1.411764705882353,1152.0,816.0,1968.0,1968.0,30936.0
2016-12-08,3.59,75.2,4.85,82.1,,2.315,70.8,,,7.246666666666666,39.166666666666664,1.6333333333333333,1176.0,720.0,1896.0,1968.0,35112.0
2016-12-09,3.03,75.7,4.7,81.8,,2.3499999999999996,70.3,,,7.251666666666666,39.166666666666664,1.8076923076923077,1128.0,624.0,1752.0,1776.0,36000.0
2016-12-10,2.96,77.4,3.9,82.7,2.3666666666666667,2.455,71.4,8610.0,800.0,7.255,39.166666666666664,2.1363636363636362,1128.0,528.0,1656.0,1584.0,35736.0
2016-12-11,3.07,79.0,5.55,81.1,,2.49,70.7,,,7.265,39.333333333333336,2.3,1104.0,480.0,1584.0,1560.0,36936.0
2016-12-12,3.14,77.5,5.25,82.5,2.1,2.5199999999999996,72.3,,,7.278333333333333,39.666666666666664,1.9583333333333333,1128.0,576.0,1704.0,1608.0,37272.0
2016-12-13,2.8,77.3,4.8,81.7,,2.535,70.5,,,7.294999999999999,39.5,2.1363636363636362,1128.0,528.0,1656.0,1392.0,38064.0
2016-12-14,2.75,77.1,4.85,82.1,2.4,2.51,71.3,9996.0,720.0,7.303333333333332,39.833333333333336,1.8076923076923077,1128.0,624.0,1752.0,1464.0,36960.0
2016-12-15,3.04,79.7,4.35,81.8,,2.325,70.1,,,7.315,39.833333333333336,3.4285714285714284,1152.0,336.0,1488.0,1128.0,38760.0
2016-12-16,3.18,78.7,4.35,81.4,,2.3899999999999997,68.4,,,7.331666666666668,39.833333333333336,2.473684210526316,1128.0,456.0,1584.0,1248.0,36960.0
2016-12-17,3.04,78.4,4.699999999999999,82.5,2.1666666666666665,2.4,70.6,,,7.338333333333334,40.166666666666664,3.5384615384615383,1104.0,312.0,1416.0,1080.0,37080.0
2016-12-18,3.09,79.2,4.6,82.6,,2.28,68.46,,,7.336666666666666,40.166666666666664,1.7916666666666667,1032.0,576.0,1608.0,1368.0,36744.0
2016-12-19,2.8,79.0,4.35,82.4,2.25,2.36,69.4,9123.333333333334,180.0,7.331666666666666,40.166666666666664,1.1875,912.0,768.0,1680.0,1656.0,37416.0
2016-12-20,2.92,79.8,3.8,82.6,,2.315,69.5,,,7.330000000000001,40.166666666666664,1.0555555555555556,912.0,864.0,1776.0,1872.0,39264.0
2016-12-21,2.74,80.5,4.65,82.6,2.1999999999999997,2.38,71.2,8996.666666666666,140.0,7.326666666666665,40.166666666666664,1.25,960.0,768.0,1728.0,1704.0,35496.0
2016-12-22,2.76,79.6,4.5,82.3,,2.32,70.0,,,7.328333333333334,40.166666666666664,1.3571428571428572,912.0,672.0,1584.0,1560.0,34848.0
2016-12-23,3.07,80.8,3.85,82.5,,2.3449999999999998,71.3,,,7.328333333333334,40.333333333333336,1.1515151515151516,912.0,792.0,1704.0,1752.0,32928.0
2016-12-24,3.17,79.3,3.85,82.9,2.216666666666667,2.31,72.0,8738.333333333334,260.0,7.325,40.166666666666664,1.52,912.0,600.0,1512.0,1704.0,35256.0
2016-12-25,3.19,77.2,4.05,82.6,,2.33,71.4,,,7.329999999999999,40.166666666666664,2.533333333333333,912.0,360.0,1272.0,1272.0,35616.0
2016-12-26,3.9,74.7,4.4,82.2,2.2333333333333334,2.25,69.7,8833.333333333334,160.0,7.331666666666667,40.5,1.6521739130434783,912.0,552.0,1464.0,1584.0,36552.0
2016-12-27,3.1,75.8,4.05,82.0,,2.335,69.1,,,7.333333333333333,40.5,1.2666666666666666,912.0,720.0,1632.0,1848.0,39888.0
2016-12-28,4.19,75.7,4.5,82.1,2.216666666666667,2.425,69.9,,,7.333333333333333,40.166666666666664,1.2666666666666666,912.0,720.0,1632.0,1824.0,40272.0
2016-12-29,4.25,70.0,4.25,81.9,,2.3600000000000003,69.4,,,7.333333333333333,40.166666666666664,1.1875,912.0,768.0,1680.0,1848.0,37776.0
2016-12-30,3.72,69.1,3.9,81.1,,2.44,70.2,,,7.328333333333333,40.166666666666664,1.1875,912.0,768.0,1680.0,1872.0,36816.0
2016-12-31,4.0,74.9,3.95,81.7,2.166666666666667,2.37,68.2,8771.666666666666,280.0,7.316666666666667,40.333333333333336,1.2666666666666666,912.0,720.0,1632.0,1872.0,37440.0
