,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d),Pre_DS_eff(%)
2015-06-17,3.47,73.62299999999999,5.155,77.75,2.981666666666667,2.965,66.8,13483.516666666666,1027.2,7.433333333333334,40.833333333333336,1.1842105263157894,1080.0,912.0,1992.0,1968.0,21888.0,2.99166
2015-06-18,3.725,74.183,4.97,78.76,3.1421666666666668,2.95,66.7,13757.5,1120.0,7.375,41.0,1.1842105263157894,1080.0,912.0,1992.0,1920.0,21048.0,3.0902054
2015-06-19,3.415,71.12,5.109999999999999,78.72,3.1425,2.9400000000000004,66.41,13045.966666666667,1053.2,7.368333333333335,41.0,1.1538461538461535,1080.0,936.0,2016.0,1944.0,20880.0,3.070418
2015-06-20,3.575,74.601,5.525,79.98,3.0283333333333338,3.0,66.89,13904.533333333331,1201.2,7.36,41.16666666666666,1.2432432432432432,1104.0,888.0,1992.0,1944.0,21240.0,3.037219
2015-06-21,3.525,73.42,5.42,80.18,3.139,2.975,66.55,13548.583333333334,1068.0,7.351666666666667,41.16666666666666,1.2162162162162162,1080.0,888.0,1968.0,1896.0,21888.0,2.9824898
2015-06-22,4.32,74.248,5.115,79.64,3.065,2.96,66.83,15231.666666666666,1000.0,7.355,41.16666666666666,1.1578947368421053,1056.0,912.0,1968.0,1848.0,22632.0,3.011311
2015-06-23,3.66,69.27,5.37,80.04,3.1390000000000002,2.885,66.3,13640.833333333334,1158.0,7.351666666666667,40.833333333333336,1.4838709677419355,1104.0,744.0,1848.0,1776.0,22464.0,2.991808
2015-06-24,4.02,71.61,5.65,80.44,3.0683333333333334,2.84,66.11,15000.0,1120.0,7.355,40.833333333333336,1.7037037037037035,1104.0,648.0,1752.0,1704.0,21144.0,3.0082626
2015-06-25,3.81,72.76,5.64,80.3,3.139,2.86,66.78,12450.133333333333,1063.2,7.348333333333334,40.833333333333336,1.84,1104.0,600.0,1704.0,1560.0,21000.0,2.9486065
2015-06-26,3.88,73.80499999999999,5.395,79.45,3.137,2.85,66.13,12175.466666666667,963.2,7.336666666666667,41.0,2.090909090909091,1104.0,528.0,1632.0,1560.0,20304.0,2.9268897
2015-06-27,3.94,68.63,7.04,87.83,2.92,2.87,66.41,14970.0,920.0,7.340000000000001,41.16666666666666,1.5172413793103448,1056.0,696.0,1752.0,1752.0,20544.0,2.9253776
2015-06-28,3.97,71.09,5.015,79.23,3.137,2.925,66.85,13045.966666666667,1053.2,7.333333333333333,41.16666666666666,1.236842105263158,1128.0,912.0,2040.0,2016.0,20880.0,2.9326303
2015-06-29,4.32,74.29700000000001,7.165,87.31,2.9716666666666662,2.96,66.33,12693.966666666667,1031.2,7.324999999999999,41.16666666666666,1.367721972222614,1056.0,842.4,1912.8,1867.2,20832.0,2.966467
2015-06-30,3.575,76.28,5.1850000000000005,79.53,3.1403333333333334,2.97,66.13,13588.533333333331,1147.2,7.311666666666667,41.333333333333336,1.5104490659133156,1200.0,736.8,1828.8,1958.4,21408.0,2.904447
2015-07-01,2.745,74.21000000000001,5.565,80.09,2.921666666666667,2.985,66.31,14458.333333333334,1240.0,7.285,40.66666666666666,1.4242424242424243,1128.0,792.0,1920.0,2736.0,23232.0,2.874862
2015-07-02,3.46,74.76,4.805,79.85,3.133,2.93,67.61,13258.533333333331,1007.6,7.285,41.0,1.3055555555555556,1128.0,864.0,1992.0,2304.0,22992.0,2.885359
2015-07-03,3.185,74.13600000000001,4.805,79.0,3.1421666666666668,2.935,67.32,13018.966666666669,1097.6,7.291666666666667,41.333333333333336,1.2432432432432432,1104.0,888.0,1992.0,2088.0,22536.0,3.0275574
2015-07-04,5.1850000000000005,75.199,5.355,79.96,2.8833333333333333,2.935,67.92,18131.666666666668,1380.0,7.301666666666667,41.333333333333336,1.1794871794871795,1104.0,936.0,2040.0,1992.0,22848.0,2.9548953
2015-07-05,4.055,64.91,5.385,79.74,3.1390000000000002,2.935,67.14,12081.866666666667,920.8,7.303333333333335,40.833333333333336,1.2571428571428571,1056.0,840.0,1896.0,1872.0,23616.0,2.9775205
2015-07-06,4.35,73.85499999999999,5.86,82.67,2.9066666666666667,2.95,66.87,13798.333333333334,1143.3333333333333,7.3083333333333345,41.16666666666666,1.1666666666666667,1008.0,864.0,1872.0,1824.0,24120.0,2.9430573
2015-07-07,3.895,74.21000000000001,5.545,78.17699999999999,3.1446666666666667,2.975,67.34,13344.2,1006.8,7.314999999999999,41.16666666666666,1.2222222222222223,1056.0,864.0,1920.0,2208.0,23088.0,3.1327236
2015-07-08,3.165,74.69500000000001,5.41,80.45,2.94,2.73,67.67,13041.333333333332,1106.0,7.301666666666667,40.833333333333336,1.2571428571428571,1056.0,840.0,1896.0,2112.0,22320.0,2.837585
2015-07-09,3.22,71.95,5.795,80.19,3.138333333333333,2.915,66.88,13604.933333333334,1081.2,7.296666666666667,40.833333333333336,1.3055555555555556,1128.0,864.0,1992.0,2352.0,22032.0,2.9128156
2015-07-10,3.83,74.53,5.28,79.92,3.1390000000000002,2.915,66.56,12995.3,1079.2,7.288333333333333,41.0,1.162162162162162,1032.0,888.0,1920.0,2112.0,20664.0,2.9848514
2015-07-11,3.795,74.748,5.65,81.47,2.9650000000000003,2.88,66.62,13196.666666666666,1020.0,7.276666666666666,40.5,1.1578947368421053,1056.0,912.0,1968.0,2400.0,20208.0,2.9633203
2015-07-12,4.445,76.49,5.755,80.68,3.134333333333333,2.86,66.72,12695.0,1132.3333333333333,7.268333333333333,40.5,1.2432432432432432,1104.0,888.0,1992.0,2376.0,20136.0,3.0077658
2015-07-13,4.025,74.28699999999999,5.575,81.75,2.9200000000000004,2.9450000000000003,67.6,14080.0,1223.3333333333333,7.266666666666667,40.66666666666666,0.9777777777777776,1056.0,1080.0,2136.0,2064.0,20328.0,2.9420047
2015-07-14,3.69,76.22,5.484999999999999,81.07,3.134333333333333,2.915,68.02,13145.166666666668,1060.3333333333335,7.271666666666666,40.66666666666666,0.86,1032.0,1200.0,2232.0,2112.0,20856.0,2.9895973
2015-07-15,3.355,74.006,5.449999999999999,81.31,2.8783333333333334,2.875,68.3,13058.3,1055.2,7.274999999999999,40.66666666666666,1.1666666666666667,1008.0,864.0,1872.0,1992.0,20784.0,2.8996086
2015-07-16,3.48,77.17,5.074999999999999,80.84,3.134833333333334,2.885,68.16,13326.833333333332,1178.3333333333333,7.283333333333332,40.66666666666666,1.105263157894737,1008.0,912.0,1920.0,2304.0,20088.0,2.8239095
2015-07-17,3.295,74.38,4.855,79.6,3.134,2.95,68.39,13278.93333333333,1046.8,7.288333333333334,40.5,0.7142857142857143,960.0,1344.0,2304.0,2304.0,19392.0,2.9629397
2015-07-18,3.4375,74.875,5.025,79.94999999999999,3.1344166666666666,2.915,68.28999999999999,13177.55,1030.4,7.298333333333334,40.66666666666667,1.3095238095238098,960.0,924.0,1884.0,2220.0,19452.0,2.9086194
2015-07-19,3.58,75.37,5.195,80.3,3.134833333333334,2.88,68.19,13076.166666666666,1014.0,7.308333333333334,40.833333333333336,1.904761904761905,960.0,504.0,1464.0,2136.0,19512.0,2.8026013
2015-07-20,3.69,74.139,5.17,81.05,2.836666666666666,2.88,69.04,14631.666666666666,960.0,7.31,40.333333333333336,3.363636363636364,888.0,264.0,1152.0,2016.0,19608.0,2.83165
2015-07-21,3.77,70.76,5.16,80.34,3.137,2.9,68.78,13294.3,1151.2,7.298333333333333,40.333333333333336,1.5,936.0,624.0,1560.0,2232.0,20904.0,2.8281462
2015-07-22,4.125,74.08999999999999,5.699999999999999,80.46,2.856666666666667,2.91,69.2,14595.0,1020.0,7.323333333333333,40.66666666666666,1.95,936.0,480.0,1416.0,2448.0,21528.0,2.8720934
2015-07-23,4.29,72.93,4.875,79.58,3.139166666666666,2.925,68.83,13045.966666666667,1053.2,7.318333333333334,40.833333333333336,1.2121212121212122,960.0,792.0,1752.0,2256.0,20904.0,2.9264605
2015-07-24,3.83,74.006,5.035,80.12,3.138,2.885,68.44,12917.166666666666,1096.3333333333333,7.321666666666668,41.0,0.9069767441860463,936.0,1032.0,1968.0,2184.0,20472.0,2.897193
2015-07-25,3.6,74.69099999999999,5.165,80.0,2.766666666666667,2.785,68.17,14846.666666666666,900.0,7.324999999999999,41.0,0.9285714285714286,936.0,1008.0,1944.0,2160.0,21216.0,2.8448782
2015-07-26,3.13,71.95,5.26,80.06,3.1401666666666666,2.93,68.66,13704.633333333335,1085.6,7.333333333333333,41.0,0.8837209302325582,912.0,1032.0,1944.0,2376.0,21384.0,2.9108443
2015-07-27,3.59,74.99000000000001,5.49,80.15,2.805,2.81,67.81,14810.0,900.0,7.333333333333333,40.66666666666666,0.975,936.0,960.0,1896.0,2424.0,19536.0,2.8870466
2015-07-28,3.19,71.88,5.875,80.03,3.1401666666666666,2.915,69.01,13280.166666666668,1182.3333333333333,7.346666666666667,41.0,0.8666666666666667,936.0,1080.0,2016.0,2352.0,20064.0,2.9710133
2015-07-29,3.835,74.88,5.65,79.42,2.808333333333333,2.9400000000000004,69.15,11283.999999999998,1058.0,7.354999999999999,41.16666666666666,1.9950924304871678,936.0,602.4,1670.4,1596.0,18264.0,2.8702788
2015-07-30,3.945,73.71,5.41,79.6,3.137666666666666,2.915,68.8,11402.933333333332,910.4,7.351666666666667,41.0,2.3600042087542086,1008.0,552.0,1639.2,1612.8,18840.0,2.95743
2015-07-31,3.585,74.619,5.445,80.03,3.138,2.875,68.87,12012.0,926.0,7.356666666666666,41.333333333333336,1.9972358247234745,984.0,633.6,1718.4,1639.2,19104.0,2.9628854
2015-08-01,3.56,75.008,6.025,80.87,2.7716666666666665,2.83,68.57,14841.666666666666,1000.0,7.35,41.0,1.4,1008.0,720.0,1728.0,2016.0,19704.0,2.8907578
2015-08-02,2.6,72.93,5.71,79.73,3.1391666666666667,2.8200000000000003,69.13,12830.666666666668,1098.0,7.35,40.833333333333336,1.76,1056.0,600.0,1656.0,2280.0,20256.0,2.916556
2015-08-03,1.11,73.47900000000001,6.140000000000001,80.53,2.766666666666667,2.795,68.88,12874.4,1027.2,7.3516666666666675,40.833333333333336,2.142857142857143,1080.0,504.0,1584.0,1800.0,19512.0,2.8754473
2015-08-04,2.86,74.423,5.279999999999999,79.37,3.14,2.855,69.24,11400.433333333334,934.4,7.356666666666666,40.833333333333336,1.8,1080.0,600.0,1680.0,1656.0,18744.0,2.7475379
2015-08-05,3.93,73.944,5.77,80.11,2.7383333333333333,2.83,69.7,14375.0,1040.0,7.346666666666668,40.833333333333336,1.125,1080.0,960.0,2040.0,2160.0,20640.0,2.9101627
2015-08-06,3.16,75.54,6.165,80.29,3.1358333333333333,2.8200000000000003,69.13,13163.266666666668,970.8,7.335,40.833333333333336,1.0,1032.0,1032.0,2064.0,2448.0,24576.0,2.9611552
2015-08-07,4.05,76.67,5.7,80.2,3.1358333333333333,2.795,68.88,14443.133333333335,1189.6,7.326666666666667,41.0,0.8863636363636364,936.0,1056.0,1992.0,2328.0,25776.0,2.9908412
2015-08-08,3.62,75.555,5.52,80.07,3.1379166666666665,2.8125,69.28999999999999,13803.2,1080.1999999999998,7.327500000000001,41.16666666666667,0.9309866962305986,948.0,1020.0,1968.0,2592.0,25032.0,2.977369
2015-08-09,3.19,74.44,5.34,79.94,3.1399999999999997,2.83,69.7,13163.266666666668,970.8,7.328333333333334,41.333333333333336,0.975609756097561,960.0,984.0,1944.0,2856.0,24288.0,2.8615525
2015-08-10,3.58,73.852,5.085000000000001,80.53,2.7266666666666666,2.78,69.22,12592.933333333332,1025.9333333333332,7.32,40.66666666666666,0.8181818181818182,864.0,1056.0,1920.0,2160.0,23904.0,2.8069
2015-08-11,4.05,73.23,5.555,80.8,3.139,2.8,68.86,12059.566666666666,851.2,7.315,40.66666666666666,0.4418604651162791,456.0,1032.0,1488.0,1464.0,21432.0,2.922251
2015-08-12,3.3,73.19500000000001,5.505,80.55,2.804,2.81,69.76,13770.7,1154.8,7.305,40.833333333333336,0.7441860465116279,768.0,1032.0,1800.0,1824.0,21480.0,2.8813436
2015-08-13,2.17,74.08,4.865,80.02,3.1399999999999997,2.765,69.42,13946.333333333332,1109.2,7.31,40.66666666666666,1.0,1080.0,1080.0,2160.0,2400.0,22608.0,2.9072597
2015-08-14,2.98,74.49799999999999,5.02,80.45,3.138,2.81,70.0,13794.3,1114.4,7.301666666666666,40.66666666666666,0.9782608695652174,1080.0,1104.0,2184.0,2376.0,23304.0,2.8812735
2015-08-15,2.63,74.84299999999999,4.859999999999999,81.0,2.804,2.83,69.74,13350.0,888.0,7.296666666666667,40.66666666666666,0.9183673469387756,1080.0,1176.0,2256.0,2472.0,23184.0,2.8201258
2015-08-16,3.15,76.55,4.82,80.89,3.1356666666666664,2.83,69.97,13468.166666666666,1060.0,7.291666666666667,40.66666666666666,0.8431372549019608,1032.0,1224.0,2256.0,2448.0,22776.0,2.8592749
2015-08-17,3.04,77.3,4.415,81.92,2.816,2.795,70.43,14044.0,1008.0,7.291666666666667,40.66666666666666,0.9772727272727272,1032.0,1056.0,2088.0,2328.0,22512.0,2.706339
2015-08-18,3.0,76.15,4.425,81.82,3.134833333333334,2.76,70.62,13467.966666666665,1076.8,7.288333333333333,40.66666666666666,1.0232558139534884,1056.0,1032.0,2088.0,2304.0,22488.0,2.749942
2015-08-19,2.81,73.497,4.555,81.66,2.716,2.6950000000000003,69.77,13402.95,1015.6,7.29,40.66666666666666,1.135135135135135,1008.0,888.0,1896.0,2064.0,21816.0,2.6233673
2015-08-20,2.98,77.17,4.57,81.67,3.1348333333333334,2.765,69.83,13915.566666666666,1101.2,7.29,40.66666666666666,1.1891891891891893,1056.0,888.0,1944.0,2304.0,22776.0,2.6106462
2015-08-21,2.97,76.29,4.805,80.92,3.1356666666666664,2.745,69.49,13000.3,1071.6,7.29,40.5,1.1,1056.0,960.0,2016.0,2160.0,22248.0,2.7281024
2015-08-22,2.95,73.62299999999999,4.605,81.39,2.614,2.705,69.82,13176.0,912.0,7.283333333333334,40.5,1.1,1056.0,960.0,2016.0,2136.0,21888.0,2.6849256
2015-08-23,3.2,76.84,4.77,81.63,3.135666666666667,2.62,70.46,14128.266666666666,1159.2,7.285,40.333333333333336,1.162162162162162,1032.0,888.0,1920.0,2112.0,22128.0,2.6195257
2015-08-24,2.8,74.46999999999998,5.050000000000001,81.43,2.676,2.685,70.15,13754.0,792.0,7.288333333333334,40.5,1.0,888.0,888.0,1776.0,1872.0,21792.0,2.6233673
2015-08-25,2.99,74.378,5.19,81.94,3.1395000000000004,2.67,70.92,14072.866666666665,1197.2,7.294999999999999,40.333333333333336,0.926829268292683,912.0,984.0,1896.0,1992.0,21288.0,2.6635935
2015-08-26,2.25,72.91799999999998,5.575,81.59,2.7,2.665,69.33,13904.533333333331,1201.2,7.300000000000001,40.16666666666666,0.9743589743589745,912.0,936.0,1848.0,1872.0,21168.0,2.8143475
2015-08-27,2.46,74.05,5.285,81.72,3.133,2.625,69.81,13904.533333333335,1201.2,7.265000000000001,40.16666666666666,0.9736842105263158,888.0,912.0,1800.0,1920.0,21168.0,2.7882876
2015-08-28,4.19,74.21099999999998,5.01,85.15,3.138333333333333,2.67,70.34,13153.333333333334,1048.0,7.233333333333333,40.0,0.8809523809523809,888.0,1008.0,1896.0,1944.0,20952.0,2.6954887
2015-08-29,3.11,74.405,4.8100000000000005,81.68,2.684,2.675,70.91,13656.0,960.0,7.229999999999999,40.0,0.7037037037037037,912.0,1296.0,2208.0,2472.0,22344.0,2.815303
2015-08-30,3.14,74.73800000000001,5.135,81.29,3.1380000000000003,2.64,70.21,13299.833333333334,1017.2,7.228333333333333,39.833333333333336,0.7551020408163265,888.0,1176.0,2064.0,2088.0,22992.0,2.8027241
2015-08-31,2.51,75.5,5.055,82.68,2.696,2.6900000000000004,71.2,14034.333333333334,1100.4,7.231666666666666,40.16666666666666,0.7872340425531915,888.0,1128.0,2016.0,1944.0,22776.0,2.646775
2015-09-01,3.48,75.2,5.359999999999999,81.29,3.1358333333333333,2.715,71.26,13373.633333333331,1151.6,7.236666666666667,40.0,1.027027027027027,912.0,888.0,1800.0,1944.0,22368.0,2.9197643
2015-09-02,3.68,74.12999999999998,4.98,80.45,2.692,2.675,70.33,13896.0,984.0,7.21,40.0,1.054054054054054,936.0,888.0,1824.0,2064.0,21792.0,2.7453332
2015-09-03,3.8352500000000003,74.34449999999998,5.0625,79.695,2.9160000000000004,2.6799999999999997,69.905,12500.0,1054.0,7.151666666666667,40.08333333333333,0.7391482391482391,636.0,840.0,1476.0,1584.0,19476.0,2.8713877
2015-09-04,3.9905,74.559,5.145,78.94,3.14,2.685,69.48,11104.0,1124.0,7.093333333333334,40.16666666666666,0.4242424242424242,336.0,792.0,1128.0,1104.0,17160.0,2.911823
2015-09-05,4.29,74.622,5.395,79.26,2.6740000000000004,2.685,70.29,13346.0,1224.0,7.065,40.333333333333336,1.1612903225806452,864.0,744.0,1608.0,1512.0,18600.0,2.8908725
2015-09-06,3.93,66.11,5.33,78.38,3.1390000000000002,2.645,69.86,12077.566666666668,1013.2,6.989999999999999,40.16666666666666,1.2758620689655171,888.0,696.0,1584.0,1464.0,19944.0,2.9332767
2015-09-07,3.58,73.87499999999999,5.3100000000000005,78.83,2.702,2.68,69.1,13728.0,1104.0,6.990000000000001,40.333333333333336,1.0588235294117647,864.0,816.0,1680.0,1632.0,19848.0,2.8605866
2015-09-08,3.25,66.9,5.35,78.23,3.139,2.71,68.36,12294.766666666666,960.8,6.9750000000000005,40.333333333333336,1.0285714285714285,864.0,840.0,1704.0,1704.0,19224.0,2.9054925
2015-09-09,3.59,74.906,5.315,78.1,2.672,2.6950000000000003,68.21,13357.566666666666,1155.2,6.976666666666668,39.833333333333336,0.8974358974358975,840.0,936.0,1776.0,1680.0,19968.0,2.9286005
2015-09-10,3.87,77.17,4.855,77.34,3.137666666666667,2.6950000000000003,68.18,13153.333333333332,1048.0,6.984999999999999,40.16666666666666,0.9069767441860463,936.0,1032.0,1968.0,2064.0,20976.0,2.9055243
2015-09-11,3.36,73.98499999999999,5.18,75.84,3.1423333333333336,2.77,68.51,12592.933333333334,1025.9333333333332,7.011666666666667,40.0,1.0476190476190477,1056.0,1008.0,2064.0,2232.0,23880.0,3.0655622
2015-09-12,4.88,74.764,5.365,76.56,2.7880000000000003,2.7,67.54,13660.0,840.0,7.003333333333333,40.0,1.2162162162162162,1080.0,888.0,1968.0,1992.0,24384.0,2.9179726
2015-09-13,4.495,73.975,5.125,76.82,2.806,2.7475,67.275,13143.6,921.4,6.984166666666667,40.08333333333333,1.208108108108108,1044.0,864.0,1908.0,1956.0,23916.0,2.88754
2015-09-14,4.11,73.18599999999999,4.885,77.08,2.824,2.795,67.01,12627.2,1002.8,6.965,40.16666666666666,1.2,1008.0,840.0,1848.0,1920.0,23448.0,2.8724282
2015-09-15,3.68,77.36,5.125,77.1,3.137666666666667,2.79,66.61,14102.366666666665,1090.8,6.966666666666666,40.16666666666666,1.3142857142857145,1104.0,840.0,1944.0,2016.0,22920.0,2.8994823
2015-09-16,3.99,73.10199999999999,5.140000000000001,78.03,2.8300000000000005,2.795,66.66,13630.0,864.0,6.989999999999999,40.16666666666666,1.3333333333333333,1056.0,792.0,1848.0,2352.0,24672.0,2.8593078
2015-09-17,4.275,68.491,5.0475,78.15,2.9845000000000006,2.755,66.015,13286.583333333332,928.1666666666667,6.9825,39.91666666666666,1.4880952380952381,1080.0,732.0,1812.0,2052.0,24564.0,2.9377656
2015-09-18,4.56,63.88,4.955,78.27,3.1390000000000002,2.715,65.37,12943.166666666666,992.3333333333334,6.9750000000000005,39.66666666666666,1.6428571428571428,1104.0,672.0,1776.0,1752.0,24456.0,2.8700986
2015-09-19,3.7649999999999997,69.0295,4.735,75.65,3.1379166666666665,2.7175000000000002,64.51,12760.683333333332,995.7333333333333,6.994166666666667,39.75,1.6047619047619048,1116.0,696.0,1812.0,1788.0,24144.0,2.8435035
2015-09-20,2.97,74.179,4.515000000000001,73.03,3.136833333333333,2.72,63.65,12578.199999999999,999.1333333333334,7.013333333333333,39.833333333333336,1.5666666666666669,1128.0,720.0,1848.0,1824.0,23832.0,2.7249339
2015-09-21,3.4833333333333334,74.03533333333334,4.83,73.66,3.103222222222222,2.815,62.29333333333333,12578.199999999999,999.1333333333334,6.993333333333333,39.77777777777778,1.5191919191919194,1128.0,744.0,1872.0,1840.0,23792.0,2.8685484
2015-09-22,3.9966666666666666,73.89166666666667,5.1450000000000005,74.29,3.069611111111111,2.91,60.93666666666667,12578.2,999.1333333333334,6.973333333333333,39.722222222222214,1.4717171717171718,1128.0,768.0,1896.0,1856.0,23752.0,2.939512
2015-09-23,4.51,73.748,5.46,74.92,3.036,3.005,59.58,12578.2,999.1333333333334,6.953333333333333,39.66666666666666,1.4242424242424243,1128.0,792.0,1920.0,1872.0,23712.0,3.0389543
2015-09-24,3.76,68.71,5.725,74.86,3.1418333333333335,2.995,59.69,12578.2,999.1333333333332,6.9433333333333325,39.5,1.393939393939394,1104.0,792.0,1896.0,1920.0,23880.0,3.1183686
2015-09-25,3.79,70.8,5.154999999999999,76.28,3.141166666666667,3.04,59.17,12802.766666666666,965.9333333333332,6.9433333333333325,40.0,1.2857142857142858,1080.0,840.0,1920.0,1896.0,24072.0,3.0360951
2015-09-26,3.74,73.748,5.215,77.39,3.006,3.03,58.89,13676.0,1008.0,6.941666666666666,39.5,1.2857142857142858,1080.0,840.0,1920.0,1944.0,23640.0,3.0006742
2015-09-27,3.55,73.748,4.91,77.38,3.126666666666667,2.685,59.6,12627.2,1002.8,6.921666666666666,39.66666666666666,1.3235294117647058,1080.0,816.0,1896.0,1944.0,23568.0,2.912631
2015-09-28,4.71,74.50300000000001,4.765,77.76,3.012,2.95,59.88,13550.0,888.0,6.918333333333334,39.5,1.5862068965517242,1104.0,696.0,1800.0,1800.0,23856.0,2.8964813
2015-09-29,3.47,74.701,5.105,76.7,3.126666666666667,2.935,59.96,13019.833333333332,1144.0,6.935,39.333333333333336,2.7058823529411766,1104.0,408.0,1512.0,1680.0,22368.0,2.9318933
2015-09-30,4.53,73.673,5.005,77.09,3.002,3.02,59.94,12989.433333333332,1010.4,6.94,39.333333333333336,1.6666666666666667,960.0,576.0,1536.0,1560.0,25392.0,2.9184413
2015-10-01,3.69,70.8,4.48,76.08,3.1411666666666664,3.18,60.14,12752.866666666665,1085.2,6.968333333333333,39.5,1.6666666666666667,1080.0,648.0,1728.0,1896.0,21480.0,3.019507
2015-10-02,3.47,72.03200000000001,4.475,76.23,3.132,2.94,60.24,12703.800000000001,1031.2,6.9816666666666665,39.5,2.1904761904761907,1104.0,504.0,1608.0,1608.0,20640.0,2.8364809
2015-10-03,3.63,73.838,4.545,77.0,2.9720000000000004,2.915,60.76,12519.733333333334,1033.2,6.97,39.5,2.142857142857143,1080.0,504.0,1584.0,1680.0,19680.0,2.8682816
2015-10-04,3.65,72.36,4.715,76.69,3.141166666666667,2.95,61.12,12525.066666666668,1005.2,6.961666666666666,39.5,1.9166666666666667,1104.0,576.0,1680.0,1776.0,19848.0,2.9696863
2015-10-05,3.35,74.364,4.375,77.69,2.91,2.855,61.14,13088.0,1152.0,6.958333333333333,39.66666666666666,1.6428571428571428,1104.0,672.0,1776.0,1824.0,20664.0,2.8650305
2015-10-06,3.67,75.0,4.385,77.54,3.1348333333333334,2.875,61.81,13275.7,1159.2,6.946666666666666,39.5,1.40625,1080.0,768.0,1848.0,1920.0,21384.0,2.9179816
2015-10-07,3.39,74.235,4.949999999999999,77.26,2.85,2.825,60.97,13302.0,1152.0,6.941666666666666,39.66666666666666,1.1842105263157894,1080.0,912.0,1992.0,2064.0,21576.0,2.8811553
2015-10-08,3.3,76.37,4.49,77.59,3.1366666666666667,2.835,61.08,13330.55,1046.4,6.94,39.333333333333336,1.0,1104.0,1104.0,2208.0,2256.0,21936.0,2.8877983
2015-10-09,3.21,73.965,5.234999999999999,77.98,3.1266666666666665,2.815,61.26,13923.35,1111.2,6.956666666666666,39.333333333333336,1.1,1056.0,960.0,2016.0,2064.0,22008.0,2.9455755
2015-10-10,5.92,73.62300000000002,4.725,77.57,2.8225,2.77,62.21,12622.5,780.0,6.955000000000001,39.16666666666666,1.2162162162162162,1080.0,888.0,1968.0,1944.0,21912.0,2.8604522
2015-10-11,4.93,63.9,4.825,76.97,3.139,2.835,61.38,13000.3,1071.6,6.963333333333334,39.0,1.15,1104.0,960.0,2064.0,2016.0,22296.0,2.9292383
2015-10-12,4.06,74.449,5.42,78.07,2.898,2.8600000000000003,60.93,15102.0,768.0,6.945,39.333333333333336,1.069767441860465,1104.0,1032.0,2136.0,2160.0,22848.0,2.9459085
2015-10-13,3.5,74.08900000000001,4.495,78.14,3.1300000000000003,2.87,60.68,12554.7,995.6,6.953333333333333,39.5,1.0227272727272727,1080.0,1056.0,2136.0,2160.0,23616.0,2.9547174
2015-10-14,3.29,73.65700000000001,5.075,78.78,2.872,2.855,61.78,12970.866666666667,1076.4,6.949999999999999,39.5,1.068181818181818,1128.0,1056.0,2184.0,2112.0,22224.0,2.9012372
2015-10-15,3.31,73.5,4.795,78.63,3.1365000000000003,2.79,61.21,13450.9,1035.2,6.931666666666666,39.333333333333336,1.0,1104.0,1104.0,2208.0,2184.0,22752.0,2.9123337
2015-10-16,3.12,74.69200000000001,4.405,78.9,3.131333333333333,2.875,62.55,13150.466666666665,1042.4,6.920000000000001,39.16666666666666,0.9,1080.0,1200.0,2280.0,2256.0,23400.0,2.9216692
2015-10-17,3.33,73.268,4.47,79.25,2.868,2.845,62.52,13338.0,984.0,6.945,39.0,0.9,1080.0,1200.0,2280.0,2232.0,27408.0,2.8734782
2015-10-18,4.42,72.41,5.175,79.02,3.1428333333333334,2.85,62.71,12941.766666666666,973.2,6.953333333333333,39.0,0.8979591836734694,1056.0,1176.0,2232.0,2256.0,26664.0,3.0575016
2015-10-19,3.89,73.83900000000001,5.300000000000001,79.38,2.862,2.835,62.8,14488.0,1056.0,6.946666666666666,39.0,1.0975609756097562,1080.0,984.0,2064.0,2040.0,22608.0,2.9399078
2015-10-20,3.83,75.56,5.205,79.7,3.1355,2.835,63.78,13085.366666666667,1052.0,6.928333333333332,39.0,1.125,1080.0,960.0,2040.0,1992.0,23352.0,2.9974144
2015-10-21,3.94,74.01100000000001,5.635,79.81,2.868,2.855,63.74,13867.966666666665,1149.6,6.935,39.0,1.125,1080.0,960.0,2040.0,1968.0,22632.0,2.9246383
2015-10-22,3.9,77.43,5.33,80.03,3.1355,2.875,63.48,13840.05,1161.6,6.943333333333334,39.0,1.1578947368421053,1056.0,912.0,1968.0,1776.0,22104.0,2.9738684
2015-10-23,3.59,74.253,5.57,80.19,3.1325,2.865,63.62,12656.016666666666,998.4,6.9750000000000005,39.0,1.2777777777777777,1104.0,864.0,1968.0,1704.0,21624.0,2.99507
2015-10-24,3.32,78.28,5.705,81.01,3.134333333333333,2.8600000000000003,64.6,13212.883333333331,1113.6,6.98,38.833333333333336,1.1538461538461535,1080.0,936.0,2016.0,1776.0,22224.0,2.9730983
2015-10-25,3.7,73.6,5.4350000000000005,81.64,2.864,2.86,65.06,13348.0,1056.0,6.978333333333333,39.16666666666666,1.0975609756097562,1080.0,984.0,2064.0,1944.0,22296.0,2.8747365
2015-10-26,4.295,74.845,4.67,80.95,3.138333333333333,3.075,64.88300000000001,11752.600000000002,1024.4,6.98,39.16666666666666,1.2083333333333333,696.0,576.0,1272.0,1176.0,19176.0,2.7634993
